,AARTIIND.NS,ABB.NS,ABBOTINDIA.NS,ABCAPITAL.NS,ABFRL.NS,ACC.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ALKEM.NS,AMBUJACEM.NS,ANGELONE.NS,APLAPOLLO.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,ATGL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,BATAINDIA.NS,BEL.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CANBK.NS,CANFINHOME.NS,CDSL.NS,CESC.NS,CGPOWER.NS,CHAMBLFERT.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CROMPTON.NS,CUB.NS,CUMMINSIND.NS,DABUR.NS,DALBHARAT.NS,DEEPAKNTR.NS,DELHIVERY.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GNFC.NS,GODREJCP.NS,GODREJPROP.NS,GRANULES.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HFCL.NS,HINDALCO.NS,HINDCOPPER.NS,HINDPETRO.NS,HINDUNILVR.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDEA.NS,IDFCFIRSTB.NS,IEX.NS,IGL.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,IOC.NS,IPCALAB.NS,IRB.NS,IRCTC.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JKCEMENT.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KEI.NS,KOTAKBANK.NS,KPITTECH.NS,LAURUSLABS.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTTS.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MCX.NS,METROPOLIS.NS,MFSL.NS,MGL.NS,MOTHERSON.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NAVINFLUOR.NS,NBCC.NS,NCC.NS,NESTLEIND.NS,NHPC.NS,NMDC.NS,NTPC.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PAYTM.NS,PERSISTENT.NS,PETRONET.NS,PFC.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,PNBHOUSING.NS,POLICYBZR.NS,POLYCAB.NS,POONAWALLA.NS,POWERGRID.NS,PRESTIGE.NS,PVRINOX.NS,RAMCOCEM.NS,RBLBANK.NS,RECLTD.NS,RELIANCE.NS,SAIL.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SJVN.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUNTV.NS,SUPREMEIND.NS,SYNGENE.NS,TATACHEM.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,UBL.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UPL.NS,VBL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS,ETERNAL.NS
2018-01-01,269.76177978515625,1208.451904296875,4855.88134765625,186.3999938964844,167.5702362060547,1589.911865234375,219.6999969482422,89.049560546875,,379.9798583984375,2042.8238525390625,234.7113494873047,,191.48594665527344,1172.898193359375,236.39251708984372,49.91121673583984,1062.954833984375,371.5480346679688,,328.8281555175781,653.599365234375,562.0167236328125,2601.655517578125,514.9772338867188,167.03994750976562,1102.9493408203125,,138.6865997314453,144.62142944335938,692.9525756835938,51.59947967529297,213.48861694335935,680.5284423828125,447.9356994628906,88.32759857177734,265.0105895996094,17920.126953125,146.43856811523438,2061.892333984375,99.81668853759766,,61.05694961547852,445.4176940917969,160.71273803710938,68.02497100830078,91.67185974121094,130.61260986328125,256.0429992675781,571.3703002929688,129.61822509765625,118.46781158447266,909.9194946289062,493.3345031738281,502.35931396484375,250.4612274169922,115.36673736572266,775.6032104492188,316.2000732421875,,220.2956085205078,,1034.7999267578125,833.308349609375,237.22506713867188,1170.5,452.61517333984375,2766.731201171875,734.5364990234375,202.63584899902344,101.37547302246094,87.85628509521484,577.63916015625,20.09070587158203,389.4281005859375,609.6405639648438,700.464111328125,131.61387634277344,1087.6973876953125,,522.8153076171875,337.38916015625,,425.6490173339844,380.7106628417969,2772.489501953125,31.68372917175293,255.89739990234372,95.2154541015625,189.60238647460935,1172.3109130859375,55.70039367675781,295.5632629394531,753.6490478515625,371.0011901855469,63.070560455322266,53.40147399902344,47.35143661499024,149.3040008544922,111.43873596191406,317.44293212890625,1189.451416015625,1545.3072509765625,275.3426818847656,406.4488830566406,72.6200180053711,292.044921875,10.646900177001951,,,178.77496337890625,203.32644653320312,,1054.057373046875,84.80034637451172,241.235595703125,173.7458953857422,,366.0842895507813,198.6062164306641,,104.2497787475586,489.1370849609375,,,1107.630859375,146.49049377441406,966.7835693359376,837.6796264648438,684.8176879882812,251.44027709960935,103.86409759521484,282.5067749023437,8873.37890625,,165.3347930908203,,597.0499877929688,905.8822021484376,62.24584197998047,590.359375,71412.1953125,401.7595520019531,50.84577941894531,267.5389404296875,787.257080078125,75.534912109375,117.86212921142578,352.4891967773437,21.3990421295166,20.72397994995117,106.0972671508789,,465.4266357421875,2765.214111328125,104.94513702392578,120.28313446044922,22945.603515625,,323.2991638183594,177.61077880859375,60.89006805419922,311.4384765625,429.70941162109375,933.6365966796876,153.0525360107422,1068.19140625,,,156.25709533691406,73.26820373535156,306.1883544921875,1389.4171142578125,760.1134033203125,493.0829772949219,60.68050003051758,400.0152893066406,77.45777130126953,,686.7575073242188,278.3489990234375,17332.3046875,253.74435424804688,684.525390625,21.53380584716797,,379.7764587402344,530.2835693359375,791.1326293945312,1196.563720703125,270.3360595703125,251.9283599853516,376.4257507324219,290.4555358886719,867.6544799804688,86.56336212158203,54.16439437866211,,1063.4425048828125,371.10638427734375,261.70074462890625,826.0587768554688,623.7274780273438,230.479248046875,328.1023254394531,732.5164794921875,1024.085693359375,4024.288330078125,121.55431365966795,708.1322631835938,459.5542297363281,37.83395385742188,116.53330993652344,618.212646484375,107.10289001464844,305.9404296875,401.7216796875,
2018-01-02,267.84674072265625,1208.926513671875,4808.00927734375,185.25,168.75308227539062,1600.7938232421875,210.5,87.89655303955078,,377.8406677246094,2019.10107421875,234.7989044189453,,191.44244384765625,1162.5596923828125,235.2494354248047,51.888309478759766,1062.1185302734375,368.9244689941406,,328.1088562011719,641.6063842773438,556.0536499023438,2606.00537109375,507.9325256347656,166.94313049316406,1082.4671630859375,,135.6380615234375,142.4082794189453,691.6681518554688,51.6563606262207,209.79681396484372,685.2817993164062,438.304931640625,91.1588897705078,266.8331604003906,17856.611328125,143.9048309326172,2026.1221923828125,102.73419189453124,,59.59273910522461,441.91888427734375,158.86236572265625,67.26097106933594,89.44921875,131.11158752441406,251.87545776367188,567.9130859375,131.27096557617188,116.42933654785156,908.3927612304688,486.83831787109375,489.50494384765625,257.1253967285156,114.7198715209961,783.4605102539062,316.24530029296875,,222.783203125,,1017.7110595703124,823.2689208984375,234.6374664306641,1160.0,453.56591796875,2653.537353515625,733.0188598632812,204.43397521972656,100.34959411621094,87.09867858886719,574.4412231445312,19.50510025024414,383.9993896484375,606.7353515625,700.26513671875,128.45399475097656,1083.513671875,,517.9119262695312,342.8030700683594,,429.74603271484375,386.4264526367188,2768.606689453125,31.585487365722656,256.6051940917969,93.2606201171875,186.23419189453125,1167.1666259765625,55.16220474243164,294.9917907714844,757.9597778320312,364.111083984375,60.71897888183594,52.525238037109375,47.31022262573242,147.30447387695312,111.43873596191406,316.09625244140625,1187.8695068359375,1564.4345703125,281.929443359375,404.9348449707031,71.95890045166016,286.0804138183594,10.410452842712402,,,177.7185516357422,200.56546020507807,,1054.5308837890625,83.68270111083984,240.1011199951172,175.2861785888672,,365.6927795410156,199.2517242431641,,103.54458618164062,486.5863037109375,,,1098.010498046875,144.66888427734375,995.69384765625,829.9974365234375,692.4048461914062,247.2202606201172,102.10875701904295,286.91131591796875,8783.419921875,,163.25025939941406,,584.5999755859375,888.4464111328125,62.19657897949219,587.4805908203125,70271.2890625,392.02099609375,50.72712326049805,260.61187744140625,771.0740356445312,74.4798583984375,117.05452728271484,352.5048828125,21.16644287109375,21.833271026611328,107.50948333740234,,465.6204833984375,2719.9970703125,105.31094360351562,123.09717559814452,22216.1796875,,322.0955505371094,175.42446899414062,60.81630325317383,312.2003173828125,424.5528869628906,917.6159057617188,150.03204345703125,1050.1456298828125,,,159.2760772705078,73.46949005126953,311.8629455566406,1368.9722900390625,755.4860229492188,494.6781921386719,60.393192291259766,400.630859375,76.74752044677734,,672.6198120117188,274.8594665527344,17401.232421875,252.0049743652344,695.9691162109375,21.250057220458984,,375.5872192382813,528.5283203125,788.9130859375,1191.7978515625,276.43017578125,253.35108947753903,372.4280395507813,288.8310241699219,880.0746459960938,88.83547973632812,54.69689178466797,,1057.6539306640625,379.10980224609375,260.1001892089844,818.9847412109375,625.8134765625,224.7364959716797,323.7474670410156,740.5444946289062,995.49658203125,4020.740966796875,119.0796127319336,698.0656127929688,470.3171691894531,40.547096252441406,117.35687255859376,616.7359619140625,107.830322265625,305.0106506347656,397.7745666503906,
2018-01-03,272.3270874023437,1221.2301025390625,4801.5615234375,184.6000061035156,169.34449768066406,1629.62890625,212.0,94.49282836914062,,387.5861511230469,2030.985107421875,238.69546508789065,,204.102783203125,1147.4908447265625,237.35971069335935,52.3720703125,1061.328125,363.921875,,332.2511291503906,636.0159912109375,556.997802734375,2563.53125,507.7682189941406,166.03805541992188,1097.0445556640625,,135.55221557617188,143.3020477294922,708.6410522460938,51.47151947021485,208.96319580078125,690.03515625,439.7049865722656,91.48380279541016,266.9070129394531,17830.53515625,142.4939727783203,2036.9581298828125,107.299560546875,,59.71968460083008,444.4846496582031,158.23052978515625,67.64137268066406,90.09130096435548,133.2322998046875,254.39154052734372,566.9786987304688,132.14593505859375,117.04542541503906,906.4120483398438,493.0826110839844,512.7781982421875,259.3005065917969,115.39907836914062,791.1482543945312,321.31903076171875,,223.35726928710935,,1035.1295166015625,835.8753051757812,238.70367431640625,1184.550048828125,440.3497924804688,2666.8837890625,733.2086181640625,205.9554748535156,100.4428482055664,86.34988403320312,573.5206909179688,19.640241622924805,388.5499572753906,609.733154296875,707.3309936523438,129.2200469970703,1071.7711181640625,,523.9468994140625,344.53082275390625,,425.2243957519531,376.8024291992188,2777.00048828125,32.71529006958008,260.94647216796875,95.45384979248048,188.31927490234372,1177.4117431640625,56.07036972045898,300.0400695800781,758.1965942382812,365.5667419433594,61.92491912841797,52.71995544433594,47.0526237487793,146.2278289794922,114.1189422607422,314.1182861328125,1194.7906494140625,1551.3974609375,281.8178405761719,401.6315002441406,71.94026947021484,284.6927490234375,10.73556900024414,,,177.9911651611328,216.4904022216797,,1054.34130859375,84.10182189941406,243.8676300048828,180.97796630859372,,369.1675720214844,198.6360321044922,,103.71846771240234,490.1313171386719,,,1120.458251953125,144.07582092285156,1024.6943359375,833.6015014648438,694.2440795898438,248.1817779541016,102.23719024658205,282.63897705078125,8657.0546875,,163.6276397705078,,584.0999755859375,890.4332275390625,61.39203643798828,575.8052978515625,70199.5234375,390.6968688964844,51.20176696777344,263.1986999511719,774.6912841796875,74.44927978515625,116.69561767578124,352.3502502441406,21.73132705688477,21.928773880004883,106.39772033691406,,464.8450317382813,2830.69384765625,106.05665588378906,120.97100830078124,22460.986328125,,316.1228332519531,176.01443481445312,60.865478515625,303.8694152832031,436.3699035644531,931.007080078125,150.21238708496094,1046.9776611328125,,,163.2202606201172,73.79885864257812,311.3779602050781,1367.996337890625,773.313720703125,497.8204345703125,60.46979522705078,402.23577880859375,78.37689208984375,,677.9214477539062,274.4969482421875,17497.130859375,250.0676422119141,695.5545043945312,21.722976684570312,,370.9345703125,525.664794921875,796.44384765625,1186.8941650390625,279.56353759765625,262.30389404296875,371.2620544433594,288.87744140625,894.65478515625,89.81561279296875,55.12063217163086,,1060.64892578125,383.166748046875,265.629150390625,829.7894897460938,618.3893432617188,225.0599822998047,325.13311767578125,735.7658081054688,1040.746337890625,4067.688720703125,120.08627319335938,699.2606811523438,471.7461853027344,40.89922332763672,119.05767822265624,613.115966796875,104.8698272705078,309.1212158203125,397.96038818359375,
2018-01-04,271.7359924316406,1237.5048828125,4796.7919921875,184.0,168.90093994140625,1654.1934814453125,212.6000061035156,98.3004150390625,,389.6778869628906,2034.6558837890625,239.4397430419922,,222.3561248779297,1131.4949951171875,238.19497680664065,53.40268707275391,1089.3509521484375,360.6312561035156,,334.8555908203125,638.6438598632812,556.451171875,2582.039794921875,504.0939331054688,169.7841796875,1112.0372314453125,,140.74758911132812,148.6647186279297,704.0079345703125,51.20136642456055,210.9083251953125,684.2464599609375,443.7779235839844,93.52606201171876,266.8085021972656,17794.046875,141.5150604248047,2013.2196044921875,110.10901641845705,,61.3701057434082,437.86029052734375,157.57611083984375,69.6904296875,90.78279876708984,133.6065673828125,254.42068481445312,576.2757568359375,135.0382080078125,118.35004425048828,903.111083984375,495.33209228515625,519.7691650390625,261.89208984375,114.29940795898438,826.486083984375,321.6361083984375,,224.36187744140625,,1041.86181640625,821.3386840820312,237.96438598632807,1203.0999755859375,453.86712646484375,2644.337646484375,748.0065307617188,204.8028564453125,101.32882690429688,87.51273345947266,571.1466064453125,18.96454429626465,388.6297607421875,611.6187133789062,711.3117065429688,129.41152954101562,1112.751708984375,,530.736083984375,342.9181823730469,,426.888427734375,389.84619140625,2764.9462890625,33.30475997924805,264.060791015625,95.26312255859376,191.93946838378903,1179.068115234375,56.64216995239258,299.7543334960937,764.970458984375,368.6720886230469,63.040409088134766,53.10939025878906,47.458892822265625,144.60183715820312,118.3978042602539,319.9679870605469,1199.9814453125,1566.95654296875,282.11553955078125,399.3113708496094,72.12650299072266,282.4773254394531,10.765122413635254,,,178.26376342773438,241.14202880859372,,1063.7584228515625,84.80034637451172,251.53665161132807,179.82398986816406,,369.1675720214844,198.69561767578125,,105.12881469726562,490.7799682617188,,,1155.9530029296875,146.0668487548828,1024.8294677734375,832.8427734375,695.2557373046875,255.74046325683597,102.5796890258789,284.8411560058594,8629.1552734375,,166.26026916503906,,589.5999755859375,885.0811767578125,61.6301155090332,572.4466552734375,70245.3828125,394.6264953613281,52.24003982543945,266.8704833984375,784.8773803710938,76.19239044189453,119.02861785888672,352.76043701171875,22.42911720275879,22.73687171936035,106.42776489257812,,472.45361328125,2761.134521484375,107.36507415771484,124.75428771972656,22383.859375,,321.80029296875,175.38978576660156,61.62783432006836,285.3644104003906,432.3831481933594,958.1304321289062,159.09347534179688,1043.2481689453125,,,165.9957733154297,73.32308197021484,328.4504699707031,1365.2637939453125,780.6689453125,500.2374877929688,62.04044723510742,404.6541137695313,81.80274963378906,,688.8192138671875,279.6179504394531,17379.966796875,252.9521331787109,706.003173828125,24.276763916015625,,373.44427490234375,536.8883666992188,815.07275390625,1185.1983642578125,281.58673095703125,261.78338623046875,374.6212463378906,289.8521423339844,898.5248413085938,88.74638366699219,57.018104553222656,,1068.065185546875,385.4534912109375,272.1766052246094,865.25634765625,625.2750244140625,226.96080017089844,328.9931335449219,732.6119995117188,1042.0020751953125,4108.8671875,123.73542022705078,716.8873291015625,475.3033447265625,39.67253494262695,121.42098236083984,615.1165771484375,105.4450225830078,310.3445739746094,400.7465515136719,
2018-01-05,276.7599792480469,1239.05908203125,4754.6611328125,184.8500061035156,174.96302795410156,1662.0908203125,209.6499938964844,103.58279418945312,,402.9412231445313,2037.638671875,239.8337860107422,,221.3796539306641,1166.8026123046875,246.7239227294922,53.61301803588867,1101.619384765625,366.6121215820313,,346.9847717285156,641.367431640625,559.7806396484375,2594.219970703125,510.5313720703125,175.64044189453125,1117.019287109375,,138.94424438476562,146.62179565429688,701.66845703125,51.84120559692383,211.46408081054688,695.4474487304688,458.202880859375,95.01133728027344,266.4637145996094,17830.71484375,140.4209442138672,2020.921875,109.27159118652344,,61.75943374633789,438.7466430664063,160.35166931152344,69.51142883300781,91.82003021240234,132.3590850830078,254.14865112304688,574.78076171875,135.5,121.31265258789062,908.3515625,496.4117736816406,514.0409545898438,258.2360534667969,113.84661102294922,813.10693359375,324.5353698730469,,232.30303955078125,,1042.8973388671875,809.5580444335938,240.228515625,1243.4000244140625,465.6524658203125,2706.00146484375,754.2196044921875,209.41342163085935,104.5463638305664,87.10749053955078,573.2784423828125,19.09968376159668,387.4722290039063,611.9893798828125,721.76123046875,133.52894592285156,1154.4930419921875,,533.7534790039062,345.5867004394531,,427.7376708984375,397.6626586914063,2769.198486328125,32.51880645751953,260.8520812988281,94.8816909790039,190.1751708984375,1182.8179931640625,56.44036102294922,298.0398254394531,778.80224609375,382.5009460449219,69.82381439208984,56.71167755126953,47.236629486083984,144.95346069335938,124.88663482666016,319.21051025390625,1185.100830078125,1616.0606689453125,277.31500244140625,397.9742736816406,71.48401641845703,284.1327209472656,11.076595306396484,,,179.18394470214844,235.71868896484372,,1073.885498046875,85.3125991821289,258.7519836425781,186.23944091796875,,370.9294738769531,199.2219390869141,,106.5391845703125,493.9359130859375,,,1155.250244140625,148.3968048095703,1016.1385498046876,853.7076416015625,695.57763671875,258.7051086425781,102.7509307861328,288.0124816894531,8672.916015625,,165.17308044433594,,588.9000244140625,890.4332275390625,62.55779647827149,570.9672241210938,71908.359375,402.912841796875,51.82472229003906,274.0784912109375,783.5445556640625,76.63581085205078,118.49024200439452,352.2001037597656,22.29620742797852,23.29518699645996,106.6681671142578,,474.6343688964844,2788.9443359375,107.06964874267578,124.09765625,22255.67578125,,326.8419189453125,175.00804138183594,61.5048828125,282.6611633300781,434.5794982910156,955.6957397460938,158.68775939941406,1046.9776611328125,,,167.7487335205078,73.6524658203125,325.0067749023437,1384.7818603515625,779.5973510742188,521.7977905273438,61.84891128540039,405.95123291015625,81.38497161865234,,689.162841796875,277.66925048828125,18333.294921875,254.88096618652344,711.3380737304688,24.056072235107425,,377.3536682128906,534.6251831054688,822.8016967773438,1238.727294921875,282.8450012207031,262.8938293457031,373.2330932617188,290.501953125,905.2748413085938,88.70183563232422,57.80185317993164,,1080.96826171875,387.5926208496094,285.6108093261719,881.5361938476562,637.3194580078125,226.83941650390625,346.6601867675781,732.9944458007812,1112.02587890625,4156.4287109375,121.88988494873048,768.2704467773438,470.7732543945313,40.66254425048828,121.58208465576172,615.7357788085938,104.73448181152344,325.759033203125,408.8264770507813,
2018-01-08,271.8423767089844,1241.2176513671875,4717.03466796875,183.1000061035156,176.44158935546875,1675.91162109375,210.9499969482422,105.3525161743164,,402.0855712890625,2035.5274658203125,240.4467315673828,,220.53854370117188,1151.587158203125,249.44970703125,54.03367233276367,1098.598876953125,365.0335693359375,,353.2106628417969,647.2922973632812,561.967041015625,2590.977294921875,519.8961791992188,177.8039093017578,1109.7308349609375,,138.81541442871094,145.0470428466797,698.6866455078125,52.33885955810547,209.24105834960935,698.7888793945312,438.13525390625,94.64000701904295,273.556884765625,18107.05078125,143.15625,2042.5277099609373,107.5696792602539,,61.74250030517578,447.28369140625,159.6747283935547,72.26054382324219,95.17869567871094,130.3630828857422,256.829833984375,574.6873779296875,139.72909545898438,127.57306671142578,922.3805541992188,496.6455383300781,521.3026733398438,253.5619354248047,113.6202163696289,813.4042358398438,327.38934326171875,,263.3979797363281,,1050.947509765625,812.533203125,240.50572204589844,1226.800048828125,466.2549133300781,2702.33642578125,738.7103881835938,208.1224365234375,107.76390075683594,87.63606262207031,581.8059692382812,19.82042694091797,387.03314208984375,614.8639526367188,733.4049682617188,134.10350036621094,1143.84375,,530.9717407226562,345.7594299316406,,427.0491027832031,412.4161987304688,2800.331787109375,32.666168212890625,260.6161804199219,92.92684936523438,192.99343872070312,1193.150146484375,56.911258697509766,299.2304382324219,803.3397216796875,399.62933349609375,65.75376892089844,61.67699813842773,47.26016998291016,144.22833251953125,132.22186279296875,320.43096923828125,1211.4013671875,1636.711181640625,278.6546936035156,407.43206787109375,72.35929107666016,285.49609375,11.142526626586914,,,181.02413940429688,252.87620544433597,,1084.107177734375,85.17288208007812,259.5687866210937,188.84573364257807,,371.7125549316406,199.8277130126953,,108.38420104980467,504.8739013671875,,,1175.7650146484375,155.7255859375,1000.9175415039062,875.6631469726562,698.8423461914062,262.63140869140625,106.09037017822266,284.6649780273437,8686.796875,,170.80673217773438,,588.5,890.2711791992188,63.00934982299805,572.246826171875,71617.015625,401.8022766113281,51.05344009399414,270.2613220214844,799.2516479492188,77.52265167236328,120.32974243164062,355.9834899902344,22.03038215637207,23.78004646301269,106.75830078125,,478.2689514160156,2794.826171875,106.85862731933594,123.44108581542967,22276.19921875,,326.3877868652344,176.7779083251953,62.31641387939453,287.8465270996094,435.5104675292969,959.7860717773438,158.41725158691406,1069.234130859375,,,162.83067321777344,73.39628601074219,322.4362487792969,1424.9881591796875,774.1904907226562,527.3570556640625,62.806617736816406,408.2816162109375,82.55477905273438,,691.3228759765625,277.1706848144531,18729.50390625,260.0214233398437,715.0697021484375,23.898426055908203,,377.0833435058594,546.495361328125,827.9545288085938,1229.0570068359375,287.43408203125,266.1904296875,376.4812927246094,294.8183288574219,908.10986328125,88.96913146972656,57.65560150146485,,1091.0975341796875,395.5960388183594,285.8532409667969,897.4284057617188,643.1958618164062,229.5085601806641,340.6722106933594,733.08984375,1116.0823974609375,4184.32177734375,122.18346405029295,762.4888305664062,476.9452209472656,40.35371780395508,121.83272552490234,608.4004516601562,105.2758331298828,326.4930419921875,419.7854614257813,
2018-01-09,269.61993408203125,1225.4173583984375,4678.392578125,183.75,175.7023162841797,1664.019287109375,212.1000061035156,105.05754852294922,,400.3741760253906,2039.2904052734373,242.6795654296875,,217.3819122314453,1143.4429931640625,251.1203155517578,54.89602279663086,1108.869140625,377.5511169433594,,346.9599914550781,643.27880859375,561.8179321289062,2565.468994140625,513.4388427734375,176.1244354248047,1085.51171875,,141.26284790039062,144.9193572998047,685.2459716796875,51.912296295166016,212.8137664794922,689.5645751953125,432.5774230957031,93.8509521484375,268.7050170898437,17954.716796875,142.83949279785156,2019.986083984375,109.27159118652344,,61.73404312133789,447.5636291503906,158.95263671875,71.77466583251953,93.20301818847656,128.32550048828125,258.967041015625,575.2012329101562,147.79827880859375,125.00910186767578,924.77392578125,495.0621643066406,519.2730102539062,255.55191040039065,113.07038116455078,793.6541748046875,325.5772705078125,,261.7236328125,,1025.6201171875,805.8567504882812,249.37745666503903,1234.0999755859375,462.7155151367188,2646.762939453125,753.460693359375,207.56919860839844,107.3908462524414,88.26152801513672,582.0481567382812,19.09968376159668,381.0855407714844,610.8767700195312,787.7422485351562,133.48106384277344,1176.647216796875,,520.7407836914062,343.2061462402344,,427.7606506347656,425.5087890625,2772.748291015625,32.22407150268555,256.22772216796875,90.8289794921875,191.2062225341797,1186.959228515625,57.07944488525391,297.75408935546875,744.2698364257812,400.3086242675781,65.48243713378906,61.14151763916016,47.60609436035156,141.9651336669922,133.67950439453125,318.1163330078125,1213.2799072265625,1641.6123046875,274.1890869140625,409.5162963867188,73.07627868652344,282.1608581542969,11.192545890808104,,,184.3979034423828,245.2834930419922,,1087.3721923828125,83.26358795166016,257.7536315917969,187.965576171875,,367.01416015625,200.5526885986328,,106.93521881103516,499.8156127929688,,,1170.9329833984375,155.0901336669922,975.0694580078124,875.61572265625,701.1874389648438,257.8237609863281,104.33501434326172,285.2817077636719,8626.6728515625,,168.72219848632812,,584.6500244140625,895.2989501953125,62.91903305053711,569.6477661132812,72025.875,402.87005615234375,50.31180953979492,266.0469665527344,793.6351318359375,76.71227264404297,125.66875457763672,348.7259216308594,21.797780990600582,22.729522705078125,106.18738555908205,,491.111328125,2754.538818359375,106.29580688476562,123.19095611572266,21981.740234375,,337.2885131835937,175.73680114746094,62.21803665161133,296.15283203125,436.7996215820313,985.3998413085938,157.4705352783203,1069.03369140625,,,163.65847778320312,73.56098937988281,323.74578857421875,1450.9466552734375,781.7405395507812,521.0243530273438,62.59591674804688,413.73382568359375,81.84452056884766,,704.1842041015625,275.8111572265625,18783.39453125,261.0375061035156,719.6305541992188,23.457035064697266,,377.48876953125,541.7841796875,818.6795654296875,1217.69140625,280.4024353027344,265.61785888671875,377.9249572753906,292.6833190917969,906.2199096679688,87.8553466796875,57.92184829711914,,1088.92724609375,393.788818359375,286.7261962890625,904.0665283203124,632.4971313476562,234.64471435546875,336.416259765625,736.3871459960938,1101.20849609375,4185.787109375,120.88321685791016,747.145751953125,480.7456970214844,39.68985366821289,120.919677734375,617.8792114257812,107.32281494140624,334.0779724121094,412.58782958984375,
